ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
MHgPpImV7b4,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MHgPpImV7b4_20_30.mp3,ok,10.0
MHkfPjW0aRg,10,20,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MHkfPjW0aRg_10_20.mp3,ok,10.0
MIexFfOsuJs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MIexFfOsuJs_30_40.mp3,ok,10.0
MJtDDmS6xSY,490,500,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MJtDDmS6xSY_490_500.mp3,ok,10.0
MKXeCiPtZwo,280,290,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MKXeCiPtZwo_280_290.mp3,ok,10.0
MKikHxKeodA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MKikHxKeodA_30_40.mp3,ok,10.0
MM0seezR2F4,100,110,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MM0seezR2F4_100_110.mp3,ok,10.0
MMGAKKhqxKg,160,170,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MMGAKKhqxKg_160_170.mp3,ok,10.0
MNd8CRa48Uk,260,270,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MNd8CRa48Uk_260_270.mp3,ok,10.0
MNlzpCwdh4g,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MNlzpCwdh4g_30_40.mp3,ok,10.0
MP7KPlqoQW0,30,40,True,,missing,
MPe6ztPtF0Y,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MPe6ztPtF0Y_30_40.mp3,ok,10.0
MPxwPOOIskc,250,260,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MPxwPOOIskc_250_260.mp3,ok,10.0
MQ1Q7xydJPU,220,230,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MQ1Q7xydJPU_220_230.mp3,ok,10.0
MQrOnSzVlJg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MQrOnSzVlJg_30_40.mp3,ok,10.0
MROotmz8a-U,180,190,True,,missing,
MS8VU468rKk,320,330,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MS8VU468rKk_320_330.mp3,ok,10.0
MSHbLrVlrQc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MSHbLrVlrQc_30_40.mp3,ok,10.0
MSqQKf3O3vY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MSqQKf3O3vY_30_40.mp3,ok,10.0
MV4tgzc9X6s,10,20,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MV4tgzc9X6s_10_20.mp3,ok,10.0
MVAXHT67Na4,10,20,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVAXHT67Na4_10_20.mp3,ok,10.0
MVBQrBAXgw4,370,380,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVBQrBAXgw4_370_380.mp3,ok,10.0
MVYSWTF11Nc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVYSWTF11Nc_30_40.mp3,ok,10.0
MVq9PYtypy0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVq9PYtypy0_30_40.mp3,ok,10.0
MWS-Uxf1MRw,90,100,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MWS-Uxf1MRw_90_100.mp3,ok,10.0
MX0wS7MX3Zo,190,200,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MX0wS7MX3Zo_190_200.mp3,ok,10.0
MXdVnDVjSL8,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MXdVnDVjSL8_30_40.mp3,ok,10.0
MY0PsDE3xHs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MY0PsDE3xHs_30_40.mp3,ok,10.0
MYtq46rNsCA,30,40,True,,missing,
MZhaDGgULtc,80,90,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MZhaDGgULtc_80_90.mp3,ok,10.0
M_s-49rNCdw,50,60,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\M_s-49rNCdw_50_60.mp3,ok,10.0
MdYXznF3Eac,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MdYXznF3Eac_30_40.mp3,ok,10.0
MdsRmMxkF4k,50,60,False,,missing,
MeA8CSKAuvw,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MeA8CSKAuvw_30_40.mp3,ok,10.0
Mf6Ql55o7Es,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mf6Ql55o7Es_30_40.mp3,ok,10.0
MfKSVJIcDK0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MfKSVJIcDK0_30_40.mp3,ok,10.0
MfX7Q0ucts8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MfX7Q0ucts8_30_40.mp3,ok,10.0
Mhvgz5AjV3U,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mhvgz5AjV3U_30_40.mp3,ok,10.0
MiWskwqOMrg,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MiWskwqOMrg_30_40.mp3,ok,10.0
MipnqUXgpOA,240,250,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MipnqUXgpOA_240_250.mp3,ok,10.0
Mir959i7F2M,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mir959i7F2M_30_40.mp3,ok,10.0
MkPhe7TLLZ0,110,120,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MkPhe7TLLZ0_110_120.mp3,ok,10.0
MkTQQ0m8Ys8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MkTQQ0m8Ys8_30_40.mp3,ok,10.0
MlnK2sa7mm4,70,80,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MlnK2sa7mm4_70_80.mp3,ok,10.0
MmqRlHntd0Q,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MmqRlHntd0Q_80_90.mp3,ok,10.0
Mnk6590abfY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mnk6590abfY_30_40.mp3,ok,10.0
MocXmVbat3s,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MocXmVbat3s_30_40.mp3,ok,10.0
Mp1MHSeHa0o,0,10,False,,missing,
MpS2SSIhe2g,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MpS2SSIhe2g_30_40.mp3,ok,10.0
MpWGx5odhh8,160,170,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MpWGx5odhh8_160_170.mp3,ok,10.0
MpjN21Z93JY,180,190,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MpjN21Z93JY_180_190.mp3,ok,10.0
MrMXYO2fzJ4,140,150,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MrMXYO2fzJ4_140_150.mp3,ok,10.0
MsEoUVWS59M,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MsEoUVWS59M_30_40.mp3,ok,10.0
MsjeOXuUYG4,170,180,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MsjeOXuUYG4_170_180.mp3,ok,10.0
MtVLmOvQopM,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MtVLmOvQopM_20_30.mp3,ok,10.0
Mv90uA0tmgc,280,290,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mv90uA0tmgc_280_290.mp3,ok,10.0
MvnC1TfNiPY,90,100,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MvnC1TfNiPY_90_100.mp3,ok,10.0
MwE7REVj8JQ,110,120,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MwE7REVj8JQ_110_120.mp3,ok,10.0
MwK9HYjeeN0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MwK9HYjeeN0_30_40.mp3,ok,10.0
Mwy5Y0S5jfM,240,250,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mwy5Y0S5jfM_240_250.mp3,ok,10.0
MyH8zQw9csc,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MyH8zQw9csc_30_40.mp3,ok,10.0
MyjxrBI9k4o,80,90,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MyjxrBI9k4o_80_90.mp3,ok,10.0
MzUgHy7SyS8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MzUgHy7SyS8_30_40.mp3,ok,10.0
N-dzfI3L5ic,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N-dzfI3L5ic_30_40.mp3,ok,10.0
N0i99VyZCg8,70,80,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N0i99VyZCg8_70_80.mp3,ok,10.0
N0q5vPAsHLI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N0q5vPAsHLI_30_40.mp3,ok,10.0
N1Mxns_JJTk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N1Mxns_JJTk_30_40.mp3,ok,10.0
N4eMppEnPE0,260,270,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N4eMppEnPE0_260_270.mp3,ok,10.0
N4tTZn8WlDM,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N4tTZn8WlDM_30_40.mp3,ok,10.0
N5BAnG2zoUY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N5BAnG2zoUY_30_40.mp3,ok,10.0
N6YT8_jlt0E,140,150,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N6YT8_jlt0E_140_150.mp3,ok,10.0
N8Fg3L1Cc5E,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N8Fg3L1Cc5E_20_30.mp3,ok,10.0
NBnz0xV9nb4,200,210,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NBnz0xV9nb4_200_210.mp3,ok,10.0
NC5tIv4-8fg,130,140,False,,missing,
NDJEKij2qOg,90,100,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NDJEKij2qOg_90_100.mp3,ok,10.0
NHA1l_Czm38,180,190,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NHA1l_Czm38_180_190.mp3,ok,10.0
NIcsJ8sEd0M,30,40,True,,missing,
NJGo2fmUAII,250,260,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NJGo2fmUAII_250_260.mp3,ok,10.0
NJ_Ha89QjiI,70,80,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NJ_Ha89QjiI_70_80.mp3,ok,10.0
NKDBwJIwWoU,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NKDBwJIwWoU_30_40.mp3,ok,10.0
NLQts9t7d8k,50,60,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NLQts9t7d8k_50_60.mp3,ok,10.0
NNeEzTVATHg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NNeEzTVATHg_30_40.mp3,ok,10.0
NP5iO_HB-f0,190,200,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NP5iO_HB-f0_190_200.mp3,ok,10.0
NPXZIqxKvXA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NPXZIqxKvXA_30_40.mp3,ok,10.0
NQXQsVawPhU,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NQXQsVawPhU_30_40.mp3,ok,10.0
NRWlHRvaDcQ,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NRWlHRvaDcQ_30_40.mp3,ok,10.0
NSS9_2FFVeo,40,50,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NSS9_2FFVeo_40_50.mp3,ok,10.0
NSyqj1DXZKg,130,140,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NSyqj1DXZKg_130_140.mp3,ok,10.0
NUTaOnEhvzE,40,50,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NUTaOnEhvzE_40_50.mp3,ok,10.0
NVo-stvk_QE,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NVo-stvk_QE_30_40.mp3,ok,10.0
NWL-P08eM-U,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NWL-P08eM-U_30_40.mp3,ok,10.0
NX3KJ-tVdMI,330,340,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NX3KJ-tVdMI_330_340.mp3,ok,10.0
NXuB3ZEpM5U,30,40,False,,missing,
NZ2kFIaW05k,450,460,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NZ2kFIaW05k_450_460.mp3,ok,10.0
NZYDLDIyZr8,260,270,False,,missing,
NZn4-gP2GiI,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NZn4-gP2GiI_80_90.mp3,ok,10.0
N_41Y2vH6eA,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N_41Y2vH6eA_0_10.mp3,ok,10.0
N_LKZjw9DLk,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N_LKZjw9DLk_60_70.mp3,ok,10.0
N_Wx35sNqdM,80,90,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\N_Wx35sNqdM_80_90.mp3,ok,10.0
NcsYdCbKgcc,90,100,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NcsYdCbKgcc_90_100.mp3,ok,10.0
NdiSW-p2I0c,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NdiSW-p2I0c_30_40.mp3,ok,10.0
NeSIT6sqLRA,420,430,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NeSIT6sqLRA_420_430.mp3,ok,10.0
Nep_3Y81E_w,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nep_3Y81E_w_30_40.mp3,ok,10.0
NgniX3tg_Mo,50,60,False,,missing,
NhVkzcCL0SA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NhVkzcCL0SA_30_40.mp3,ok,10.0
NjoKxRwQxCE,400,410,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NjoKxRwQxCE_400_410.mp3,ok,10.0
NlCfScKw_Mk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NlCfScKw_Mk_30_40.mp3,ok,10.0
NlUf1ppoSG4,130,140,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NlUf1ppoSG4_130_140.mp3,ok,10.0
Nlg8AbWRV_c,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nlg8AbWRV_c_30_40.mp3,ok,10.0
NmMJgUo19Gk,460,470,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NmMJgUo19Gk_460_470.mp3,ok,10.0
Nms2A0wi0vU,20,30,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nms2A0wi0vU_20_30.mp3,ok,10.0
NmwmOY6iBFg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NmwmOY6iBFg_30_40.mp3,ok,10.0
NnYfF7E12dk,190,200,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NnYfF7E12dk_190_200.mp3,ok,10.0
NnmJ1UHWlas,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NnmJ1UHWlas_30_40.mp3,ok,10.0
No4Bi6mG1J8,70,80,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\No4Bi6mG1J8_70_80.mp3,ok,10.0
NoB_4XaZYVs,180,190,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NoB_4XaZYVs_180_190.mp3,ok,10.0
Npbs_4DZgEQ,520,530,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Npbs_4DZgEQ_520_530.mp3,ok,10.0
NqDxpJ2uR_8,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NqDxpJ2uR_8_0_10.mp3,ok,10.0
Nqb7nw58q08,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nqb7nw58q08_30_40.mp3,ok,10.0
Ns-iXXKmzzU,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Ns-iXXKmzzU_30_40.mp3,ok,10.0
NsR60ehkHGA,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NsR60ehkHGA_30_40.mp3,ok,10.0
NsYVaRI6rXg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NsYVaRI6rXg_30_40.wav,ok,10.0
Nt0U-CXK6O0,50,60,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nt0U-CXK6O0_50_60.mp3,ok,10.0
NtM3gudMBCQ,10,20,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NtM3gudMBCQ_10_20.mp3,ok,10.0
NuN-ug3dIkw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NuN-ug3dIkw_30_40.mp3,ok,10.0
Nuks8XFdGMk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nuks8XFdGMk_30_40.mp3,ok,10.0
NwA9JSlK_lM,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NwA9JSlK_lM_30_40.mp3,ok,10.0
NwUJe24OxC8,160,170,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NwUJe24OxC8_160_170.mp3,ok,10.0
NwfEO8cjSK0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NwfEO8cjSK0_30_40.mp3,ok,10.0
NxdQtpceXaI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NxdQtpceXaI_30_40.mp3,ok,10.0
NxpnW_IdkSY,480,490,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NxpnW_IdkSY_480_490.mp3,ok,10.0
Ny4wnDN4K1U,110,120,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Ny4wnDN4K1U_110_120.mp3,ok,10.0
Nymjfq2kXnI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nymjfq2kXnI_30_40.mp3,ok,10.0
Nz4iLzJBTBo,300,310,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Nz4iLzJBTBo_300_310.mp3,ok,10.0
NzVg-cFQJbE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NzVg-cFQJbE_30_40.mp3,ok,10.0
NzvkMWY4EjA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\NzvkMWY4EjA_30_40.mp3,ok,10.0
O0sDg-yLvlE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O0sDg-yLvlE_30_40.mp3,ok,10.0
O0y-m0pCi5E,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O0y-m0pCi5E_30_40.mp3,ok,10.0
O1EmHJyz5ds,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O1EmHJyz5ds_30_40.mp3,ok,10.0
O1RmrE_HfpE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O1RmrE_HfpE_30_40.mp3,ok,10.0
O25IKwo2HkE,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O25IKwo2HkE_30_40.mp3,ok,10.0
O28kY0aN8VI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O28kY0aN8VI_30_40.mp3,ok,10.0
O2HttJtcec4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O2HttJtcec4_30_40.mp3,ok,10.0
O3Cvn4yXrao,120,130,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O3Cvn4yXrao_120_130.mp3,ok,10.0
O40E8bpmONQ,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O40E8bpmONQ_30_40.mp3,ok,10.0
O5IulN0n6d0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O5IulN0n6d0_30_40.mp3,ok,10.0
O66lIRbF4Gw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O66lIRbF4Gw_30_40.mp3,ok,10.0
O6QyYC7Tt2A,160,170,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O6QyYC7Tt2A_160_170.mp3,ok,10.0
O6xMQnKJROc,140,150,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O6xMQnKJROc_140_150.mp3,ok,10.0
O73wigUotGo,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O73wigUotGo_30_40.mp3,ok,10.0
O84YjlJ_Qw4,40,50,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O84YjlJ_Qw4_40_50.mp3,ok,10.0
O8EMm4QJjeo,0,10,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O8EMm4QJjeo_0_10.mp3,ok,10.0
O8rHjrG3HM4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O8rHjrG3HM4_30_40.mp3,ok,10.0
O9Ag-dE-yfQ,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O9Ag-dE-yfQ_0_10.mp3,ok,10.0
O9_avJFKIQk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\O9_avJFKIQk_30_40.mp3,ok,10.0
OA63sRxGk6o,170,180,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OA63sRxGk6o_170_180.mp3,ok,10.0
OAl2EjbdQG8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OAl2EjbdQG8_30_40.wav,ok,10.0
OB7GyVqufwQ,120,130,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OB7GyVqufwQ_120_130.mp3,ok,10.0
OBJM1TqPvu4,470,480,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OBJM1TqPvu4_470_480.mp3,ok,10.0
ODOrls3MuZI,190,200,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ODOrls3MuZI_190_200.mp3,ok,10.0
ODRAYQE9GXs,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ODRAYQE9GXs_30_40.mp3,ok,10.0
OECgm1obaFs,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OECgm1obaFs_30_40.mp3,ok,10.0
OEIj1UX5ZRg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OEIj1UX5ZRg_30_40.mp3,ok,10.0
OEjgIDubFbg,350,360,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OEjgIDubFbg_350_360.mp3,ok,10.0
OEpMpYMjO9Y,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OEpMpYMjO9Y_30_40.mp3,ok,10.0
OEuBITrf-kE,210,220,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OEuBITrf-kE_210_220.mp3,ok,10.0
OFJG5Wo_knI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OFJG5Wo_knI_30_40.mp3,ok,10.0
OFP5MYVDa4g,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OFP5MYVDa4g_30_40.mp3,ok,10.0
OH2SQhJqZDg,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OH2SQhJqZDg_0_10.mp3,ok,10.0
OH8urnIthoQ,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OH8urnIthoQ_60_70.mp3,ok,10.0
OHZZuO2vY50,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OHZZuO2vY50_30_40.mp3,ok,10.0
OHrrS6AKW_c,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OHrrS6AKW_c_30_40.mp3,ok,10.0
OI7S7vaBT4I,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OI7S7vaBT4I_60_70.mp3,ok,10.0
OII3VJoE0WA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OII3VJoE0WA_30_40.mp3,ok,10.0
OJuVsBojdvo,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OJuVsBojdvo_30_40.mp3,ok,10.0
OKZF0oG1E14,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OKZF0oG1E14_30_40.mp3,ok,10.0
OKquGBKOgME,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OKquGBKOgME_30_40.mp3,ok,10.0
OLy3C8YpMsY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OLy3C8YpMsY_30_40.mp3,ok,10.0
OM04OFjNPGw,150,160,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OM04OFjNPGw_150_160.mp3,ok,10.0
OMApGp219Zc,10,20,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\OMApGp219Zc_10_20.mp3,ok,10.0
